Line,Sample,Lat,Lon,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  91,   0.00000000,   0.00000000,   2,0,0,    0.00, 75985011.100,210625.0111,   55.2, 6.84871e+003, 1.64791e+003, 7.81661e+003, 1.73705e+003, 8.80685e+003, 2.20118e+003, 1.03250e+004, 5.17877e+003, 1.49281e+004, 1.07233e+004, 2.14882e+004
 0,  92,  39.75151692,-105.22103847,   2,0,1, 1761.64, 75985111.000,210625.1110,   55.2, 6.83593e+003, 1.71719e+003, 7.79474e+003, 1.68833e+003, 8.92090e+003, 2.16987e+003, 1.02680e+004, 5.10142e+003, 1.47462e+004, 1.08777e+004, 2.15546e+004
 0,  93,  39.75151689,-105.22103848,   2,0,1, 1761.64, 75985211.000,210625.2110,   55.8, 6.77484e+003, 1.70309e+003, 7.84261e+003, 1.67427e+003, 8.75346e+003, 2.19574e+003, 1.01954e+004, 5.03618e+003, 1.47065e+004, 1.08594e+004, 2.14687e+004
 0,  94,  39.75151686,-105.22103848,   2,0,1, 1761.65, 75985311.000,210625.3110,   56.0, 6.79159e+003, 1.62106e+003, 7.83183e+003, 1.69943e+003, 8.86444e+003, 2.21834e+003, 1.02699e+004, 4.99698e+003, 1.46068e+004, 1.06984e+004, 2.12342e+004
 0,  95,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985411.000,210625.4110,   56.2, 6.78494e+003, 1.63026e+003, 7.80123e+003, 1.66871e+003, 8.78627e+003, 2.00944e+003, 1.03407e+004, 4.98916e+003, 1.46506e+004, 1.06188e+004, 2.09164e+004
 0,  96,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985511.000,210625.5110,   57.1, 6.84677e+003, 1.72767e+003, 7.93402e+003, 1.55478e+003, 8.73565e+003, 2.17930e+003, 1.02980e+004, 5.03257e+003, 1.47952e+004, 1.05393e+004, 2.10336e+004
 0,  97,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985611.000,210625.6110,   56.6, 6.81921e+003, 1.74726e+003, 8.06578e+003, 1.47637e+003, 8.75878e+003, 2.18191e+003, 1.02334e+004, 5.11063e+003, 1.49076e+004, 1.06080e+004, 2.11242e+004
 0,  98,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985711.000,210625.7110,   56.0, 6.73122e+003, 1.67430e+003, 7.84938e+003, 1.60523e+003, 8.57935e+003, 2.26542e+003, 1.01484e+004, 5.12386e+003, 1.50164e+004, 1.07747e+004, 2.14435e+004
 0,  99,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985811.000,210625.8110,   56.3, 6.71410e+003, 1.69262e+003, 7.74638e+003, 1.79824e+003, 8.65790e+003, 2.24276e+003, 1.01280e+004, 5.03882e+003, 1.50818e+004, 1.07743e+004, 2.15467e+004
 0, 100,   0.00000000,   0.00000000,   3,0,0,    0.00, 75985911.000,210625.9110,   55.5, 6.64774e+003, 1.70458e+003, 7.86655e+003, 1.70599e+003, 8.67952e+003, 2.03165e+003, 1.01253e+004, 5.06169e+003, 1.49953e+004, 1.05964e+004, 2.11003e+004
 0, 101,  39.75151665,-105.22103851,   3,0,1, 1761.69, 75986011.000,210626.0110,   55.3, 6.66773e+003, 1.77800e+003, 8.02157e+003, 1.82577e+003, 8.76117e+003, 2.09976e+003, 1.02128e+004, 5.03991e+003, 1.48869e+004, 1.04631e+004, 2.12065e+004
 0, 102,  39.75151662,-105.22103851,   3,0,1, 1761.70, 75986111.000,210626.1110,   56.0, 6.77336e+003, 1.85869e+003, 7.96390e+003, 1.74560e+003, 8.76849e+003, 2.12763e+003, 1.03158e+004, 5.04900e+003, 1.48253e+004, 1.06167e+004, 2.13977e+004
 0, 103,  39.75151659,-105.22103852,   3,0,1, 1761.71, 75986211.000,210626.2110,   55.8, 6.81424e+003, 1.87210e+003, 7.74885e+003, 1.50319e+003, 8.70014e+003, 2.26856e+003, 1.02896e+004, 5.07628e+003, 1.47407e+004, 1.07802e+004, 2.15003e+004
 0, 104,  39.75151655,-105.22103853,   3,0,1, 1761.71, 75986311.000,210626.3110,   56.8, 6.77871e+003, 1.85792e+003, 7.77501e+003, 1.56811e+003, 8.74829e+003, 2.34722e+003, 1.02251e+004, 5.06102e+003, 1.47970e+004, 1.05450e+004, 2.13792e+004
 0, 105,  39.75151652,-105.22103855,   3,0,1, 1761.72, 75986411.000,210626.4110,   56.1, 6.70225e+003, 1.78937e+003, 7.94761e+003, 1.64022e+003, 8.67896e+003, 2.28961e+003, 1.02340e+004, 5.06171e+003, 1.50438e+004, 1.05143e+004, 2.12952e+004
 0, 106,  39.75151648,-105.22103856,   3,0,1, 1761.73, 75986511.000,210626.5110,   56.2, 6.79628e+003, 1.72364e+003, 8.06574e+003, 1.67133e+003, 8.69043e+003, 2.24086e+003, 1.03080e+004, 4.99028e+003, 1.50310e+004, 1.07575e+004, 2.13837e+004
 0, 107,  39.75151644,-105.22103857,   3,0,1, 1761.74, 75986611.000,210626.6110,   55.7, 6.84531e+003, 1.63201e+003, 7.96959e+003, 1.52862e+003, 8.62316e+003, 2.24751e+003, 1.03499e+004, 4.99658e+003, 1.48451e+004, 1.08086e+004, 2.12133e+004
 0, 108,  39.75151641,-105.22103859,   3,0,1, 1761.74, 75986711.000,210626.7110,   55.7, 6.86330e+003, 1.62266e+003, 7.89640e+003, 1.51256e+003, 8.64401e+003, 2.43838e+003, 1.03227e+004, 5.15427e+003, 1.47698e+004, 1.06518e+004, 2.13797e+004
 0, 109,  39.75151637,-105.22103860,   3,0,1, 1761.75, 75986811.000,210626.8110,   55.4, 6.89433e+003, 1.67988e+003, 7.99250e+003, 1.60541e+003, 8.75921e+003, 2.31769e+003, 1.02989e+004, 5.13488e+003, 1.47982e+004, 1.05065e+004, 2.12444e+004
 0, 110,  39.75151633,-105.22103861,   3,0,1, 1761.76, 75986911.000,210626.9110,   55.6, 6.82817e+003, 1.79167e+003, 8.02722e+003, 1.68258e+003, 8.76969e+003, 2.30119e+003, 1.02565e+004, 4.99767e+003, 1.48683e+004, 1.04264e+004, 2.11995e+004
 0, 111,  39.75151630,-105.22103863,   3,0,1, 1761.76, 75987011.000,210627.0110,   54.9, 6.78004e+003, 1.81158e+003, 7.86344e+003, 1.85773e+003, 8.72838e+003, 2.32061e+003, 1.02392e+004, 4.99959e+003, 1.49258e+004, 1.06043e+004, 2.15938e+004
 0, 112,  39.75151626,-105.22103864,   3,0,1, 1761.77, 75987111.000,210627.1110,   55.4, 6.68177e+003, 1.79019e+003, 7.91304e+003, 1.77180e+003, 8.50243e+003, 2.22495e+003, 1.02525e+004, 5.01861e+003, 1.49912e+004, 1.07211e+004, 2.15267e+004
 0, 113,  39.75151622,-105.22103865,   3,0,1, 1761.78, 75987211.000,210627.2110,   55.5, 6.81768e+003, 1.80804e+003, 8.07628e+003, 1.65398e+003, 8.69399e+003, 2.16441e+003, 1.02404e+004, 4.96509e+003, 1.47500e+004, 1.06196e+004, 2.12111e+004
 0, 114,  39.75151619,-105.22103866,   3,0,1, 1761.78, 75987311.000,210627.3110,   55.7, 6.85556e+003, 1.73761e+003, 8.07514e+003, 1.61636e+003, 8.77579e+003, 2.14193e+003, 1.02199e+004, 4.98111e+003, 1.45718e+004, 1.05315e+004, 2.10085e+004
 0, 115,  39.75151616,-105.22103866,   3,0,1, 1761.79, 75987411.000,210627.4110,   55.0, 6.82961e+003, 1.67935e+003, 7.86938e+003, 1.54677e+003, 8.78350e+003, 2.29271e+003, 1.02893e+004, 4.99845e+003, 1.47500e+004, 1.06425e+004, 2.11598e+004
 0, 116,  39.75151612,-105.22103867,   3,0,1, 1761.80, 75987511.000,210627.5110,   54.4, 6.81542e+003, 1.65137e+003, 7.72363e+003, 1.43647e+003, 8.88378e+003, 2.15168e+003, 1.03549e+004, 4.93478e+003, 1.50049e+004, 1.06799e+004, 2.08542e+004
 0, 117,  39.75151609,-105.22103867,   3,0,1, 1761.81, 75987611.000,210627.6110,   52.8, 6.77473e+003, 1.58681e+003, 7.64754e+003, 1.43032e+003, 8.64039e+003, 2.08348e+003, 1.02533e+004, 4.92998e+003, 1.50665e+004, 1.06623e+004, 2.06929e+004
 0, 118,  39.75151606,-105.22103867,   3,0,1, 1761.81, 75987711.000,210627.7110,   52.8, 6.79877e+003, 1.59445e+003, 7.77795e+003, 1.48194e+003, 8.67628e+003, 2.10733e+003, 1.01958e+004, 4.99538e+003, 1.50336e+004, 1.07674e+004, 2.09465e+004
 0, 119,  39.75151602,-105.22103868,   3,0,1, 1761.82, 75987811.000,210627.8110,   53.3, 6.78884e+003, 1.63974e+003, 7.96198e+003, 1.56431e+003, 8.77200e+003, 2.08269e+003, 1.03033e+004, 5.08214e+003, 1.49060e+004, 1.07545e+004, 2.11233e+004
 0, 120,  39.75151599,-105.22103868,   3,0,1, 1761.83, 75987911.000,210627.9110,   52.7, 6.80624e+003, 1.65344e+003, 7.95827e+003, 1.75001e+003, 8.96201e+003, 2.17164e+003, 1.03635e+004, 5.09874e+003, 1.49366e+004, 1.07114e+004, 2.13853e+004
 0, 121,  39.75151596,-105.22103869,   3,0,1, 1761.83, 75988011.000,210628.0110,   52.8, 6.80550e+003, 1.66471e+003, 7.95867e+003, 1.72817e+003, 9.00219e+003, 2.09722e+003, 1.02999e+004, 5.08686e+003, 1.49935e+004, 1.07755e+004, 2.13524e+004
 0, 122,  39.75151592,-105.22103869,   3,0,1, 1761.84, 75988111.000,210628.1110,   52.1, 6.81131e+003, 1.74209e+003, 7.98445e+003, 1.64396e+003, 8.78448e+003, 2.20318e+003, 1.02150e+004, 5.10503e+003, 1.47731e+004, 1.07719e+004, 2.14661e+004
 0, 123,  39.75151589,-105.22103870,   3,0,1, 1761.85, 75988211.000,210628.2110,   52.0, 6.82033e+003, 1.73775e+003, 7.92678e+003, 1.73323e+003, 8.73695e+003, 2.21089e+003, 1.02082e+004, 5.11175e+003, 1.47161e+004, 1.07444e+004, 2.15380e+004
 0, 124,  39.75151586,-105.22103871,   3,0,1, 1761.85, 75988311.000,210628.3110,   52.6, 6.74132e+003, 1.72508e+003, 7.87221e+003, 1.61442e+003, 8.66629e+003, 2.15300e+003, 1.01403e+004, 5.12208e+003, 1.50598e+004, 1.07359e+004, 2.13505e+004
 0, 125,  39.75151583,-105.22103873,   3,0,1, 1761.86, 75988411.000,210628.4110,   51.9, 6.81213e+003, 1.80911e+003, 7.90293e+003, 1.48079e+003, 8.73696e+003, 2.29607e+003, 1.01843e+004, 5.07844e+003, 1.51470e+004, 1.06601e+004, 2.13245e+004
 0, 126,  39.75151580,-105.22103874,   3,0,1, 1761.86, 75988511.000,210628.5110,   52.1, 6.86826e+003, 1.72335e+003, 7.98565e+003, 1.46153e+003, 8.75522e+003, 2.25440e+003, 1.02877e+004, 5.03841e+003, 1.50216e+004, 1.07218e+004, 2.11995e+004
 0, 127,  39.75151577,-105.22103875,   3,0,1, 1761.87, 75988611.000,210628.6110,   51.8, 6.80077e+003, 1.69806e+003, 7.93335e+003, 1.59673e+003, 8.77935e+003, 2.31131e+003, 1.02601e+004, 5.15687e+003, 1.49225e+004, 1.07171e+004, 2.14800e+004
 0, 128,  39.75151574,-105.22103877,   3,0,1, 1761.87, 75988711.000,210628.7110,   52.0, 6.75281e+003, 1.65877e+003, 7.99465e+003, 1.64225e+003, 8.82767e+003, 2.25882e+003, 1.02591e+004, 5.24179e+003, 1.48496e+004, 1.06644e+004, 2.14661e+004
 0, 129,  39.75151572,-105.22103878,   3,0,1, 1761.87, 75988811.000,210628.8110,   52.7, 6.72392e+003, 1.59581e+003, 8.06939e+003, 1.50763e+003, 8.71367e+003, 2.23819e+003, 1.03074e+004, 5.19023e+003, 1.47218e+004, 1.07374e+004, 2.12692e+004
 0, 130,  39.75151569,-105.22103879,   3,0,1, 1761.88, 75988911.000,210628.9110,   52.4, 6.66810e+003, 1.61895e+003, 7.87050e+003, 1.67378e+003, 8.71708e+003, 2.23326e+003, 1.03357e+004, 5.15808e+003, 1.47181e+004, 1.07495e+004, 2.14335e+004
 0, 131,  39.75151566,-105.22103881,   3,0,1, 1761.88, 75989011.000,210629.0110,   51.3, 6.67220e+003, 1.65988e+003, 7.78029e+003, 1.71956e+003, 8.67596e+003, 2.11483e+003, 1.02874e+004, 5.13583e+003, 1.48134e+004, 1.06577e+004, 2.12878e+004
 0, 132,  39.75151563,-105.22103882,   3,0,1, 1761.89, 75989111.000,210629.1110,   51.3, 6.79925e+003, 1.68025e+003, 7.87765e+003, 1.59572e+003, 8.71532e+003, 2.20246e+003, 1.03328e+004, 5.07506e+003, 1.48692e+004, 1.05820e+004, 2.11355e+004
 0, 133,  39.75151560,-105.22103883,   4,0,1, 1761.89, 75989211.000,210629.2110,   51.2, 6.79104e+003, 1.71576e+003, 7.88289e+003, 1.57285e+003, 8.79158e+003, 2.15580e+003, 1.04154e+004, 5.09466e+003, 1.49136e+004, 1.05321e+004, 2.10712e+004
 0, 134,  39.75151558,-105.22103882,   4,0,1, 1761.89, 75989311.000,210629.3110,   51.1, 6.75942e+003, 1.74471e+003, 7.87878e+003, 1.55900e+003, 8.83404e+003, 2.29613e+003, 1.03406e+004, 5.13804e+003, 1.48534e+004, 1.05790e+004, 2.13169e+004
 0, 135,  39.75151555,-105.22103881,   4,0,1, 1761.90, 75989411.000,210629.4110,   51.4, 6.78498e+003, 1.68274e+003, 7.91415e+003, 1.44827e+003, 8.88303e+003, 2.35015e+003, 1.03467e+004, 5.14102e+003, 1.48791e+004, 1.06371e+004, 2.12593e+004
 0, 136,  39.75151553,-105.22103880,   4,0,1, 1761.90, 75989511.000,210629.5110,   51.5, 6.67721e+003, 1.64111e+003, 7.96692e+003, 1.39438e+003, 8.70494e+003, 2.27210e+003, 1.03460e+004, 5.05461e+003, 1.49600e+004, 1.06618e+004, 2.10240e+004
 0, 137,  39.75151551,-105.22103879,   4,0,1, 1761.90, 75989611.000,210629.6110,   51.0, 6.72168e+003, 1.67410e+003, 7.98607e+003, 1.60623e+003, 8.75646e+003, 2.24744e+003, 1.02640e+004, 5.04201e+003, 1.49669e+004, 1.06848e+004, 2.12546e+004
 0, 138,  39.75151548,-105.22103878,   4,0,1, 1761.90, 75989711.000,210629.7110,   51.6, 6.68887e+003, 1.71273e+003, 8.00433e+003, 1.69829e+003, 8.78824e+003, 2.09342e+003, 1.02087e+004, 5.04690e+003, 1.49284e+004, 1.07461e+004, 2.12975e+004
 0, 139,  39.75151546,-105.22103877,   4,0,1, 1761.90, 75989811.000,210629.8110,   50.8, 6.71526e+003, 1.74382e+003, 8.03052e+003, 1.61926e+003, 8.82053e+003, 2.13484e+003, 1.03070e+004, 5.16830e+003, 1.49471e+004, 1.07767e+004, 2.14429e+004
 0, 140,  39.75151544,-105.22103876,   4,0,1, 1761.91, 75989911.000,210629.9110,   51.6, 6.74405e+003, 1.72894e+003, 8.04025e+003, 1.59515e+003, 8.90198e+003, 2.13123e+003, 1.04482e+004, 5.26929e+003, 1.49914e+004, 1.07463e+004, 2.14709e+004
 0, 141,  39.75151542,-105.22103874,   4,0,1, 1761.91, 75990011.000,210630.0110,   51.2, 6.79893e+003, 1.72442e+003, 8.08123e+003, 1.60197e+003, 8.79036e+003, 2.20382e+003, 1.03879e+004, 5.16721e+003, 1.50052e+004, 1.06916e+004, 2.13890e+004
 0, 142,  39.75151539,-105.22103873,   4,0,1, 1761.91, 75990111.000,210630.1110,   51.2, 6.94268e+003, 1.71603e+003, 8.05637e+003, 1.65020e+003, 8.78601e+003, 2.21018e+003, 1.02804e+004, 5.13398e+003, 1.49683e+004, 1.06837e+004, 2.13941e+004
 0, 143,  39.75151537,-105.22103872,   4,0,1, 1761.91, 75990211.000,210630.2110,   52.2, 6.80942e+003, 1.68906e+003, 7.83566e+003, 1.67002e+003, 8.80339e+003, 2.15395e+003, 1.01992e+004, 5.11183e+003, 1.50227e+004, 1.07113e+004, 2.13362e+004
 0, 144,  39.75151534,-105.22103873,   4,0,1, 1761.92, 75990311.000,210630.3110,   52.6, 6.70719e+003, 1.65437e+003, 7.77876e+003, 1.58491e+003, 8.93038e+003, 2.28273e+003, 1.01784e+004, 5.09689e+003, 1.51360e+004, 1.07494e+004, 2.13683e+004
 0, 145,  39.75151532,-105.22103873,   4,0,1, 1761.92, 75990411.000,210630.4110,   51.4, 6.74832e+003, 1.66680e+003, 7.95307e+003, 1.65515e+003, 8.89772e+003, 2.13429e+003, 1.02320e+004, 5.14275e+003, 1.51215e+004, 1.08128e+004, 2.14118e+004
 0, 146,  39.75151529,-105.22103873,   4,0,1, 1761.93, 75990511.000,210630.5110,   51.3, 6.77569e+003, 1.66830e+003, 8.02799e+003, 1.79978e+003, 8.80829e+003, 2.18719e+003, 1.02694e+004, 5.15877e+003, 1.50482e+004, 1.07367e+004, 2.15508e+004
 0, 147,  39.75151527,-105.22103874,   4,0,1, 1761.93, 75990611.000,210630.6110,   51.4, 6.79961e+003, 1.63371e+003, 8.03135e+003, 1.74684e+003, 8.80907e+003, 2.21212e+003, 1.02753e+004, 5.17632e+003, 1.49684e+004, 1.06788e+004, 2.14478e+004
 0, 148,  39.75151524,-105.22103874,   4,0,1, 1761.94, 75990711.000,210630.7110,   51.0, 6.84260e+003, 1.63804e+003, 8.04507e+003, 1.65871e+003, 8.60211e+003, 2.20616e+003, 1.02332e+004, 5.12469e+003, 1.49462e+004, 1.08053e+004, 2.14329e+004
 0, 149,  39.75151521,-105.22103874,   4,0,1, 1761.94, 75990811.000,210630.8110,   51.2, 6.89890e+003, 1.69593e+003, 8.00798e+003, 1.61576e+003, 8.64497e+003, 2.21437e+003, 1.02020e+004, 5.01941e+003, 1.49205e+004, 1.07902e+004, 2.13357e+004
 0, 150,  39.75151519,-105.22103874,   4,0,1, 1761.95, 75990911.000,210630.9110,   51.5, 6.82613e+003, 1.75277e+003, 7.98240e+003, 1.63841e+003, 8.63651e+003, 2.05653e+003, 1.02077e+004, 4.97865e+003, 1.49522e+004, 1.06519e+004, 2.10783e+004
 0, 151,  39.75151516,-105.22103875,   4,0,1, 1761.95, 75991011.000,210631.0110,   51.2, 6.76482e+003, 1.81782e+003, 7.97737e+003, 1.68566e+003, 8.81833e+003, 2.11398e+003, 1.02090e+004, 5.04204e+003, 1.48243e+004, 1.05036e+004, 2.11631e+004
 0, 152,  39.75151514,-105.22103875,   4,0,1, 1761.96, 75991111.000,210631.1110,   50.9, 6.75366e+003, 1.74013e+003, 7.99181e+003, 1.57617e+003, 8.95655e+003, 2.10753e+003, 1.02465e+004, 5.06129e+003, 1.47052e+004, 1.04580e+004, 2.09431e+004
 0, 153,  39.75151511,-105.22103875,   4,0,1, 1761.96, 75991211.000,210631.2110,   50.2, 6.74057e+003, 1.61529e+003, 8.01688e+003, 1.59125e+003, 8.85295e+003, 2.14790e+003, 1.02877e+004, 5.00801e+003, 1.48114e+004, 1.05053e+004, 2.08678e+004
 0, 154,  39.75151506,-105.22103876,   4,0,1, 1761.97, 75991311.000,210631.3110,   50.3, 6.83524e+003, 1.61436e+003, 8.09070e+003, 1.71833e+003, 8.86773e+003, 2.10851e+003, 1.03233e+004, 5.05816e+003, 1.49229e+004, 1.05072e+004, 2.10065e+004
 0, 155,  39.75151502,-105.22103878,   4,0,1, 1761.97, 75991411.000,210631.4110,   47.9, 6.80674e+003, 1.65770e+003, 8.09019e+003, 1.64324e+003, 8.74213e+003, 2.09390e+003, 1.02905e+004, 5.04308e+003, 1.50201e+004, 1.06874e+004, 2.11253e+004
 0, 156,  39.75151498,-105.22103879,   4,0,1, 1761.98, 75991511.000,210631.5110,   44.4, 6.81038e+003, 1.65052e+003, 8.01635e+003, 1.63921e+003, 8.86251e+003, 2.27081e+003, 1.02710e+004, 5.00356e+003, 1.50819e+004, 1.08307e+004, 2.13948e+004
 0, 157,  39.75151493,-105.22103880,   4,0,1, 1761.99, 75991611.000,210631.6110,   48.2, 6.75421e+003, 1.61942e+003, 7.97142e+003, 1.70847e+003, 8.77299e+003, 2.24594e+003, 1.02576e+004, 4.98680e+003, 1.49303e+004, 1.07901e+004, 2.13508e+004
 0, 158,  39.75151489,-105.22103881,   4,0,1, 1761.99, 75991711.000,210631.7110,   49.6, 6.73508e+003, 1.63664e+003, 7.96070e+003, 1.59498e+003, 8.68501e+003, 2.41184e+003, 1.01777e+004, 5.04184e+003, 1.48301e+004, 1.08384e+004, 2.15237e+004
 0, 159,  39.75151484,-105.22103882,   4,0,1, 1762.00, 75991811.000,210631.8110,   49.7, 6.79703e+003, 1.66002e+003, 8.01577e+003, 1.39673e+003, 8.81676e+003, 2.35162e+003, 1.01420e+004, 5.06332e+003, 1.48023e+004, 1.07915e+004, 2.12632e+004
 0, 160,  39.75151480,-105.22103883,   4,0,1, 1762.01, 75991911.000,210631.9110,   49.8, 6.80264e+003, 1.67227e+003, 8.11842e+003, 1.44299e+003, 8.66688e+003, 2.23832e+003, 1.02092e+004, 5.05756e+003, 1.48657e+004, 1.06365e+004, 2.10476e+004
 0, 161,  39.75151476,-105.22103884,   4,0,1, 1762.01, 75992011.000,210632.0110,   49.4, 6.78652e+003, 1.73231e+003, 8.02054e+003, 1.66352e+003, 8.70006e+003, 2.14277e+003, 1.03483e+004, 5.00050e+003, 1.51042e+004, 1.06072e+004, 2.11463e+004
 0, 162,  39.75151471,-105.22103885,   4,0,1, 1762.02, 75992111.000,210632.1110,   50.8, 6.71110e+003, 1.68238e+003, 7.94425e+003, 1.66448e+003, 8.66682e+003, 2.02954e+003, 1.04282e+004, 5.01763e+003, 1.51833e+004, 1.05156e+004, 2.09096e+004
 0, 163,  39.75151467,-105.22103886,   4,0,1, 1762.03, 75992211.000,210632.2110,   50.9, 6.78389e+003, 1.77689e+003, 7.89344e+003, 1.62272e+003, 8.63722e+003, 2.19732e+003, 1.03609e+004, 5.08729e+003, 1.50742e+004, 1.04523e+004, 2.11365e+004
 0, 164,  39.75151464,-105.22103887,   4,0,1, 1762.03, 75992311.000,210632.3110,   51.1, 6.91020e+003, 1.79099e+003, 7.86665e+003, 1.53010e+003, 8.71908e+003, 2.16261e+003, 1.02396e+004, 5.08836e+003, 1.49714e+004, 1.04723e+004, 2.10444e+004
 0, 165,  39.75151460,-105.22103888,   4,0,1, 1762.03, 75992411.000,210632.4110,   51.5, 6.81052e+003, 1.67404e+003, 7.87179e+003, 1.57972e+003, 8.82148e+003, 2.15417e+003, 1.02898e+004, 5.14199e+003, 1.48620e+004, 1.06599e+004, 2.12098e+004
 0, 166,  39.75151457,-105.22103890,   4,0,1, 1762.04, 75992511.000,210632.5110,   51.6, 6.84604e+003, 1.62623e+003, 7.85425e+003, 1.70139e+003, 8.95548e+003, 2.08885e+003, 1.04497e+004, 5.12060e+003, 1.48728e+004, 1.07557e+004, 2.12928e+004
 0, 167,  39.75151454,-105.22103891,   4,0,1, 1762.04, 75992611.000,210632.6110,   50.8, 6.79519e+003, 1.63173e+003, 7.90898e+003, 1.60365e+003, 8.80359e+003, 2.13772e+003, 1.02963e+004, 5.04519e+003, 1.48874e+004, 1.07484e+004, 2.11667e+004
 0, 168,  39.75151451,-105.22103892,   4,0,1, 1762.05, 75992711.000,210632.7110,   50.0, 6.86406e+003, 1.72850e+003, 7.97810e+003, 1.60055e+003, 8.90107e+003, 2.26400e+003, 1.01464e+004, 5.02417e+003, 1.48707e+004, 1.07627e+004, 2.13799e+004
 0, 169,  39.75151447,-105.22103894,   4,0,1, 1762.05, 75992811.000,210632.8110,   51.3, 6.85226e+003, 1.73994e+003, 7.88917e+003, 1.58003e+003, 8.91690e+003, 2.17112e+003, 1.02841e+004, 4.98954e+003, 1.48980e+004, 1.07665e+004, 2.12472e+004
 0, 170,  39.75151444,-105.22103895,   4,0,1, 1762.06, 75992911.000,210632.9110,   52.6, 6.75412e+003, 1.73111e+003, 7.78714e+003, 1.62094e+003, 8.89854e+003, 2.16024e+003, 1.03809e+004, 4.99814e+003, 1.48880e+004, 1.07771e+004, 2.12875e+004
 0, 171,  39.75151441,-105.22103896,   4,0,1, 1762.06, 75993011.000,210633.0110,   51.7, 6.73578e+003, 1.70717e+003, 7.84065e+003, 1.67655e+003, 8.92955e+003, 2.15218e+003, 1.03173e+004, 5.12269e+003, 1.48133e+004, 1.09106e+004, 2.15692e+004
 0, 172,  39.75151438,-105.22103898,   4,0,1, 1762.07, 75993111.000,210633.1110,   51.8, 6.67248e+003, 1.65666e+003, 7.86574e+003, 1.58003e+003, 8.75291e+003, 2.29444e+003, 1.02502e+004, 5.17295e+003, 1.48685e+004, 1.08600e+004, 2.15641e+004
 0, 173,  39.75151435,-105.22103899,   4,0,1, 1762.07, 75993211.000,210633.2110,   52.5, 6.68471e+003, 1.61723e+003, 7.90128e+003, 1.55125e+003, 8.82655e+003, 2.33442e+003, 1.02109e+004, 5.19213e+003, 1.49024e+004, 1.06657e+004, 2.13607e+004
 0, 174,  39.75151432,-105.22103902,   4,0,1, 1762.07, 75993311.000,210633.3110,   51.8, 6.74395e+003, 1.70419e+003, 7.96797e+003, 1.48613e+003, 8.60400e+003, 2.26139e+003, 1.02139e+004, 5.22406e+003, 1.49006e+004, 1.06104e+004, 2.12862e+004
 0, 175,  39.75151430,-105.22103904,   4,0,1, 1762.08, 75993411.000,210633.4110,   52.4, 6.84685e+003, 1.75194e+003, 8.09259e+003, 1.48008e+003, 8.63645e+003, 2.34893e+003, 1.02718e+004, 5.14880e+003, 1.49670e+004, 1.08166e+004, 2.15464e+004
 0, 176,  39.75151428,-105.22103907,   4,0,1, 1762.08, 75993511.000,210633.5110,   52.2, 6.77920e+003, 1.68825e+003, 8.14090e+003, 1.60869e+003, 8.68526e+003, 2.17643e+003, 1.02655e+004, 5.11220e+003, 1.50042e+004, 1.09567e+004, 2.15423e+004
 0, 177,  39.75151425,-105.22103909,   4,0,1, 1762.09, 75993611.000,210633.6110,   52.6, 6.75372e+003, 1.76533e+003, 8.04717e+003, 1.69028e+003, 8.65293e+003, 2.33088e+003, 1.02284e+004, 5.06658e+003, 1.47900e+004, 1.07533e+004, 2.16064e+004
 0, 178,  39.75151423,-105.22103912,   4,0,1, 1762.09, 75993711.000,210633.7110,   52.5, 6.83369e+003, 1.80789e+003, 7.99337e+003, 1.67994e+003, 8.77326e+003, 2.32812e+003, 1.02902e+004, 5.02356e+003, 1.47586e+004, 1.06337e+004, 2.14732e+004
 0, 179,  39.75151421,-105.22103914,   4,0,1, 1762.09, 75993811.000,210633.8110,   53.6, 6.80792e+003, 1.77273e+003, 8.00503e+003, 1.60348e+003, 8.70951e+003, 2.20641e+003, 1.03320e+004, 5.10158e+003, 1.48191e+004, 1.06129e+004, 2.12971e+004
 0, 180,  39.75151418,-105.22103917,   4,0,1, 1762.10, 75993911.000,210633.9110,   54.1, 6.85338e+003, 1.71210e+003, 8.02398e+003, 1.51940e+003, 8.83403e+003, 2.20296e+003, 1.03541e+004, 5.17244e+003, 1.48280e+004, 1.06258e+004, 2.12327e+004
 0, 181,  39.75151416,-105.22103919,   4,0,1, 1762.10, 75994011.000,210634.0110,   53.9, 6.84021e+003, 1.70106e+003, 8.01517e+003, 1.51758e+003, 8.77834e+003, 2.08103e+003, 1.03644e+004, 5.12316e+003, 1.49560e+004, 1.06446e+004, 2.10674e+004
 0, 182,  39.75151414,-105.22103922,   4,0,1, 1762.10, 75994111.000,210634.1110,   54.7, 6.77037e+003, 1.77281e+003, 7.94957e+003, 1.51559e+003, 8.76160e+003, 2.14619e+003, 1.03064e+004, 5.04036e+003, 1.49185e+004, 1.05599e+004, 2.10349e+004
