,Line number,Station number,Datetime,time stamp (ms),conductivity (mS/m),In-phase (ppt),Latitude (deg),Longitude (deg),Altitude (m)
755,0,0.0,2025-01-24 14:31:41.200860-07:00,68055893,-0.11,-36.7,39.751068404081835,-105.22179566862276,1762.774007984032
756,0,0.0,2025-01-24 14:31:41.201039-07:00,68056072,-0.11,-35.325,39.75106932838349,-105.22179375596623,1762.772884653962
757,0,0.0,2025-01-24 14:31:42.200216-07:00,68056251,-0.11,-33.7,39.75107034457205,-105.22179191419927,1762.7626509528586
758,0,0.0,2025-01-24 14:31:42.200395-07:00,68056430,-0.11,-32.125,39.75107136076061,-105.2217900724323,1762.7524172517553
759,0,0.0,2025-01-24 14:31:42.200574-07:00,68056609,-0.11,-31.0,39.75107237694918,-105.22178823066533,1762.742183550652
760,0,0.0,2025-01-24 14:31:42.200753-07:00,68056788,-0.11,-29.625,39.751073393137744,-105.22178638889835,1762.7319498495488
761,0,0.0,2025-01-24 14:31:42.200931-07:00,68056966,-0.11,-28.575000000000003,39.751074403649284,-105.22178455742059,1762.72177331996
762,0,0.0,2025-01-24 14:31:43.200113-07:00,68057145,-0.11,-28.200000000000003,39.751075478368335,-105.22178273307833,1762.710994
763,0,0.0,2025-01-24 14:31:43.200292-07:00,68057324,-0.11,-27.975,39.75107658727333,-105.22178091891332,1762.699896
764,0,0.0,2025-01-24 14:31:43.200471-07:00,68057503,-0.11,-27.8,39.751077696178335,-105.22177910474832,1762.688798
765,0,0.0,2025-01-24 14:31:43.200650-07:00,68057682,-0.11,-28.1,39.75107880508333,-105.22177729058333,1762.6777
766,0,0.0,2025-01-24 14:31:43.200829-07:00,68057861,-0.11,-28.3,39.75107991398833,-105.22177547641833,1762.666602
767,0,0.0,2025-01-24 14:31:43.201008-07:00,68058040,-0.11,-28.200000000000003,39.75108101881023,-105.22177366690927,1762.6554097706878
768,0,0.0,2025-01-24 14:31:44.200187-07:00,68058219,-0.11,-28.400000000000002,39.75108203635593,-105.2217719569209,1762.6422033898305
769,0,0.0,2025-01-24 14:31:44.200366-07:00,68058398,-0.11,-28.625,39.75108305390163,-105.22177024693254,1762.628997008973
770,0,0.0,2025-01-24 14:31:44.200545-07:00,68058577,-0.11,-29.05,39.75108407144732,-105.22176853694417,1762.6157906281157
771,0,0.0,2025-01-24 14:31:44.200724-07:00,68058756,-0.11,-29.525000000000002,39.75108508899302,-105.2217668269558,1762.6025842472584
772,0,0.0,2025-01-24 14:31:44.200903-07:00,68058935,-0.11,-29.8,39.75108610653872,-105.22176511696743,1762.5893778664008
773,0,0.0,2025-01-24 14:31:44.201082-07:00,68059114,-0.11,-29.5,39.75108710054667,-105.22176333611667,1762.578919
774,0,0.0,2025-01-24 14:31:45.200258-07:00,68059293,-0.11,-29.6,39.751088064760005,-105.22176146556667,1762.571938
775,0,0.0,2025-01-24 14:31:45.200437-07:00,68059472,-0.11,-29.700000000000003,39.75108902897333,-105.22175959501666,1762.564957
776,0,0.0,2025-01-24 14:31:45.200616-07:00,68059651,-0.11,-29.700000000000003,39.75108999318667,-105.22175772446667,1762.557976
777,0,0.0,2025-01-24 14:31:45.200795-07:00,68059830,-0.11,-30.0,39.7510909574,-105.22175585391666,1762.5509949999998
778,0,0.0,2025-01-24 14:31:45.200974-07:00,68060009,-0.11,-30.0,39.75109192161334,-105.22175398336667,1762.5440139999998
779,0,0.0,2025-01-24 14:31:46.200153-07:00,68060188,-0.11,-29.700000000000003,39.7510928963972,-105.22175224808882,1762.5433053892216
780,0,0.0,2025-01-24 14:31:46.200332-07:00,68060367,-0.11,-29.625,39.75109387297738,-105.2217505357984,1762.5436626746507
781,0,0.0,2025-01-24 14:31:46.200511-07:00,68060546,-0.11,-29.5,39.75109484955755,-105.22174882350798,1762.5440199600798
782,0,0.0,2025-01-24 14:31:46.200690-07:00,68060725,-0.11,-29.5,39.75109582613772,-105.22174711121757,1762.544377245509
783,0,0.0,2025-01-24 14:31:46.200869-07:00,68060904,-0.1125,-29.700000000000003,39.751096802717896,-105.22174539892714,1762.5447345309383
784,0,0.0,2025-01-24 14:31:46.201047-07:00,68061082,-0.12,-29.75,39.75109777481575,-105.22174364930486,1762.5437336683417
785,0,0.0,2025-01-24 14:31:47.200224-07:00,68061261,-0.11750000000000001,-29.400000000000002,39.751098755268,-105.22174175046565,1762.5386964824122
786,0,0.0,2025-01-24 14:31:47.200403-07:00,68061440,-0.11750000000000001,-29.5,39.75109973572027,-105.22173985162647,1762.5336592964825
787,0,0.0,2025-01-24 14:31:47.200582-07:00,68061619,-0.1125,-29.375,39.75110071617253,-105.22173795278727,1762.5286221105528
788,0,0.0,2025-01-24 14:31:47.200761-07:00,68061798,-0.11,-29.200000000000003,39.751101696624794,-105.22173605394806,1762.5235849246233
789,0,0.0,2025-01-24 14:31:47.200940-07:00,68061977,-0.11,-29.400000000000002,39.75110267707706,-105.22173415510888,1762.5185477386935
790,0,0.0,2025-01-24 14:31:48.200124-07:00,68062156,-0.11,-29.175,39.751103667980004,-105.22173234861333,1762.516504
791,0,0.0,2025-01-24 14:31:48.200303-07:00,68062335,-0.11,-28.625,39.75110466351833,-105.22173058307666,1762.515788
792,0,0.0,2025-01-24 14:31:48.200482-07:00,68062514,-0.10250000000000001,-28.6,39.75110565905667,-105.22172881754,1762.515072
793,0,0.0,2025-01-24 14:31:48.200661-07:00,68062693,-0.1,-28.35,39.751106654595,-105.22172705200333,1762.514356
794,0,0.0,2025-01-24 14:31:48.200839-07:00,68062871,-0.1,-28.1,39.75110764457166,-105.22172529632999,1762.5136439999999
795,0,0.0,2025-01-24 14:31:48.201018-07:00,68063050,-0.1,-28.1,39.75110862952,-105.22172351501332,1762.5121
796,0,0.0,2025-01-24 14:31:49.200197-07:00,68063229,-0.11,-28.0,39.75110951974666,-105.22172159255334,1762.50315
797,0,0.0,2025-01-24 14:31:49.200376-07:00,68063408,-0.11,-27.5,39.751110409973336,-105.22171967009334,1762.4941999999999
798,0,0.0,2025-01-24 14:31:49.200555-07:00,68063587,-0.12,-27.375,39.7511113002,-105.22171774763333,1762.48525
799,0,0.0,2025-01-24 14:31:49.200734-07:00,68063766,-0.12,-27.075000000000003,39.75111219042667,-105.22171582517333,1762.4763
800,0,0.0,2025-01-24 14:31:49.200913-07:00,68063945,-0.13,-26.700000000000003,39.75111308065333,-105.22171390271333,1762.46735
801,0,0.0,2025-01-24 14:31:50.200093-07:00,68064125,-0.13,-26.475,39.75111400341825,-105.22171201402264,1762.4584475524475
802,0,0.0,2025-01-24 14:31:50.200270-07:00,68064302,-0.1375,-26.0,39.75111493616051,-105.22171019775392,1762.449783216783
803,0,0.0,2025-01-24 14:31:50.200449-07:00,68064481,-0.14,-25.200000000000003,39.751115879442224,-105.22170836096237,1762.441020979021
804,0,0.0,2025-01-24 14:31:50.200628-07:00,68064660,-0.14,-24.8,39.751116822723944,-105.22170652417083,1762.4322587412587
805,0,0.0,2025-01-24 14:31:50.200807-07:00,68064839,-0.145,-24.400000000000002,39.75111776600566,-105.22170468737929,1762.4234965034964
806,0,0.0,2025-01-24 14:31:50.200986-07:00,68065018,-0.15,-24.0,39.75111870928738,-105.22170285058775,1762.4147342657343
807,0,0.0,2025-01-24 14:31:51.200164-07:00,68065197,-0.15,-23.900000000000002,39.75111969068902,-105.22170098935936,1762.4056276276276
808,0,0.0,2025-01-24 14:31:51.200343-07:00,68065376,-0.15,-23.400000000000002,39.75112067557725,-105.2216991258959,1762.3964894894896
809,0,0.0,2025-01-24 14:31:51.200522-07:00,68065555,-0.15,-22.400000000000002,39.75112166046547,-105.22169726243243,1762.3873513513513
810,0,0.0,2025-01-24 14:31:51.200701-07:00,68065734,-0.15,-22.1,39.75112264535369,-105.22169539896896,1762.3782132132133
811,0,0.0,2025-01-24 14:31:51.200879-07:00,68065912,-0.15,-21.900000000000002,39.75112362473974,-105.22169354591591,1762.3691261261263
812,0,0.0,2025-01-24 14:31:51.201058-07:00,68066091,-0.1575,-21.825000000000003,39.75112461645958,-105.22169169229787,1762.3632345924455
813,0,0.0,2025-01-24 14:31:52.200238-07:00,68066270,-0.16,-22.1,39.75112562207422,-105.22168985870444,1762.3639463220677
814,0,0.0,2025-01-24 14:31:52.200416-07:00,68066448,-0.16,-22.375,39.751126622070906,-105.22168803535453,1762.3646540755467
815,0,0.0,2025-01-24 14:31:52.200595-07:00,68066627,-0.1575,-22.6,39.751127627685555,-105.2216862017611,1762.365365805169
816,0,0.0,2025-01-24 14:31:52.200774-07:00,68066806,-0.1575,-23.025000000000002,39.7511286333002,-105.22168436816766,1762.3660775347912
817,0,0.0,2025-01-24 14:31:52.200953-07:00,68066985,-0.1525,-23.5,39.75112963891484,-105.22168253457423,1762.3667892644135
818,0,0.0,2025-01-24 14:31:53.200126-07:00,68067164,-0.15,-24.1,39.75113062138497,-105.22168065413146,1762.365985915493
819,0,0.0,2025-01-24 14:31:53.200305-07:00,68067343,-0.15,-24.900000000000002,39.75113159411972,-105.22167875398223,1762.3645452716298
820,0,0.0,2025-01-24 14:31:53.200484-07:00,68067522,-0.14,-25.3,39.75113256685446,-105.221676853833,1762.3631046277665
821,0,0.0,2025-01-24 14:31:53.200663-07:00,68067701,-0.14,-25.700000000000003,39.751133539589205,-105.22167495368377,1762.3616639839033
822,0,0.0,2025-01-24 14:31:53.200841-07:00,68067879,-0.13,-26.25,39.75113450688967,-105.2216730641499,1762.36023138833
823,0,0.0,2025-01-24 14:31:53.201020-07:00,68068058,-0.13,-26.6,39.751135488768696,-105.2216711707976,1762.3590518444664
824,0,0.0,2025-01-24 14:31:54.200205-07:00,68068237,-0.13,-27.3,39.75113652445829,-105.22166931744266,1762.359408773679
825,0,0.0,2025-01-24 14:31:54.200384-07:00,68068416,-0.13,-28.0,39.75113756014789,-105.22166746408773,1762.3597657028913
826,0,0.0,2025-01-24 14:31:54.200563-07:00,68068595,-0.135,-28.200000000000003,39.75113859583749,-105.2216656107328,1762.3601226321036
827,0,0.0,2025-01-24 14:31:54.200742-07:00,68068774,-0.14,-28.3,39.75113963152708,-105.22166375737787,1762.3604795613162
828,0,0.0,2025-01-24 14:31:54.200921-07:00,68068953,-0.14,-29.1,39.75114066721668,-105.22166190402292,1762.3608364905285
829,0,0.0,2025-01-24 14:31:55.200110-07:00,68069145,-0.15,-29.8,39.75114175947989,-105.22165986817713,1762.3629740777667
830,0,0.0,2025-01-24 14:31:55.200276-07:00,68069311,-0.15,-30.5,39.75114269181622,-105.22165807715353,1762.3659531405783
831,0,0.0,2025-01-24 14:31:55.200455-07:00,68069490,-0.16,-31.1,39.75114369716683,-105.22165614586906,1762.3691655034895
832,0,0.0,2025-01-24 14:31:55.200634-07:00,68069669,-0.16,-31.0,39.75114470251745,-105.22165421458458,1762.3723778664007
833,0,0.0,2025-01-24 14:31:55.200813-07:00,68069848,-0.16,-30.8,39.75114570786806,-105.2216522833001,1762.375590229312
834,0,0.0,2025-01-24 14:31:55.200992-07:00,68070027,-0.16,-30.975,39.75114671321868,-105.22165035201562,1762.3788025922233
835,0,0.0,2025-01-24 14:31:56.200167-07:00,68070205,-0.1675,-30.775000000000002,39.75114774218039,-105.22164840209003,1762.3781616465862
836,0,0.0,2025-01-24 14:31:56.200346-07:00,68070384,-0.17,-30.85,39.75114877885877,-105.22164643926037,1762.3772630522087
837,0,0.0,2025-01-24 14:31:56.200525-07:00,68070563,-0.17500000000000002,-31.375,39.75114981553715,-105.22164447643073,1762.3763644578312
838,0,0.0,2025-01-24 14:31:56.200704-07:00,68070742,-0.18,-31.225,39.75115085221553,-105.22164251360107,1762.3754658634539
839,0,0.0,2025-01-24 14:31:56.200883-07:00,68070921,-0.1825,-31.1,39.75115188889391,-105.22164055077141,1762.3745672690764
840,0,0.0,2025-01-24 14:31:56.201062-07:00,68071100,-0.19,-31.275000000000002,39.75115289645645,-105.22163857558058,1762.3718198198198
841,0,0.0,2025-01-24 14:31:57.200245-07:00,68071279,-0.19,-31.1,39.75115385416917,-105.22163657922589,1762.365906906907
842,0,0.0,2025-01-24 14:31:57.200424-07:00,68071458,-0.19,-30.900000000000002,39.75115481188188,-105.2216345828712,1762.359993993994
843,0,0.0,2025-01-24 14:31:57.200603-07:00,68071637,-0.19,-30.900000000000002,39.7511557695946,-105.22163258651652,1762.354081081081
844,0,0.0,2025-01-24 14:31:57.200783-07:00,68071817,-0.1825,-30.55,39.751156732657655,-105.22163057900902,1762.348135135135
845,0,0.0,2025-01-24 14:31:57.200962-07:00,68071996,-0.18,-29.900000000000002,39.75115769037037,-105.22162858265432,1762.342222222222
846,0,0.0,2025-01-24 14:31:58.200142-07:00,68072175,-0.18,-30.0,39.7511587101778,-105.22162663980725,1762.3374606181455
847,0,0.0,2025-01-24 14:31:58.200321-07:00,68072354,-0.18,-30.275000000000002,39.75115974616484,-105.22162471090229,1762.332999002991
848,0,0.0,2025-01-24 14:31:58.200500-07:00,68072533,-0.18,-30.5,39.75116078215188,-105.22162278199734,1762.3285373878364
849,0,0.0,2025-01-24 14:31:58.200679-07:00,68072712,-0.17250000000000001,-30.450000000000003,39.75116181813892,-105.22162085309239,1762.324075772682
850,0,0.0,2025-01-24 14:31:58.200858-07:00,68072891,-0.17,-29.25,39.75116285412595,-105.22161892418744,1762.3196141575274
851,0,0.0,2025-01-24 14:31:58.201037-07:00,68073070,-0.17,-28.6,39.751163886238714,-105.22161700615013,1762.314738214644
852,0,0.0,2025-01-24 14:31:59.200213-07:00,68073249,-0.17,-27.700000000000003,39.751164901828815,-105.22161513446005,1762.3080952858577
853,0,0.0,2025-01-24 14:31:59.200392-07:00,68073428,-0.17,-26.700000000000003,39.75116591741892,-105.22161326276998,1762.3014523570712
854,0,0.0,2025-01-24 14:31:59.200570-07:00,68073606,-0.17,-26.400000000000002,39.75116692733534,-105.22161140153628,1762.294846539619
855,0,0.0,2025-01-24 14:31:59.200749-07:00,68073785,-0.17,-26.6,39.75116794292544,-105.2216095298462,1762.2882036108324
856,0,0.0,2025-01-24 14:31:59.200928-07:00,68073964,-0.17250000000000001,-26.125,39.75116895851554,-105.22160765815613,1762.2815606820461
857,0,0.0,2025-01-24 14:32:00.200111-07:00,68074144,-0.18,-26.3,39.75117007120518,-105.22160588047144,1762.2751304780877
858,0,0.0,2025-01-24 14:32:00.200289-07:00,68074322,-0.18,-26.450000000000003,39.7511712277324,-105.22160418675298,1762.2689252988048
859,0,0.0,2025-01-24 14:32:00.200467-07:00,68074500,-0.18,-26.5,39.751172384259625,-105.22160249303452,1762.2627201195219
860,0,0.0,2025-01-24 14:32:00.200646-07:00,68074679,-0.18,-26.900000000000002,39.751173547284196,-105.22160078980079,1762.2564800796813
861,0,0.0,2025-01-24 14:32:00.200825-07:00,68074858,-0.18,-27.3,39.75117471030876,-105.22159908656707,1762.2502400398405
862,0,0.0,2025-01-24 14:32:00.201004-07:00,68075037,-0.18,-26.925,39.75117587333333,-105.22159738333333,1762.244
863,0,0.0,2025-01-24 14:32:01.200179-07:00,68075216,-0.18,-26.700000000000003,39.75117682404618,-105.2215954645348,1762.2438202811245
864,0,0.0,2025-01-24 14:32:01.200358-07:00,68075395,-0.1875,-27.200000000000003,39.751177774759036,-105.22159354573628,1762.2436405622489
865,0,0.0,2025-01-24 14:32:01.200537-07:00,68075574,-0.19,-27.575000000000003,39.75117872547189,-105.22159162693775,1762.2434608433734
866,0,0.0,2025-01-24 14:32:01.200716-07:00,68075753,-0.19,-28.0,39.75117967618474,-105.22158970813922,1762.243281124498
867,0,0.0,2025-01-24 14:32:01.200895-07:00,68075932,-0.19,-28.150000000000002,39.75118062689759,-105.2215877893407,1762.2431014056224
868,0,0.0,2025-01-24 14:32:01.201074-07:00,68076111,-0.195,-28.0,39.751181573113115,-105.22158586940941,1762.2411261261261
869,0,0.0,2025-01-24 14:32:02.200257-07:00,68076290,-0.2,-28.200000000000003,39.75118251350517,-105.22158394801134,1762.2368258258257
870,0,0.0,2025-01-24 14:32:02.200436-07:00,68076469,-0.2,-27.700000000000003,39.751183453897234,-105.22158202661329,1762.2325255255255
871,0,0.0,2025-01-24 14:32:02.200615-07:00,68076648,-0.2,-27.1,39.75118439428929,-105.22158010521522,1762.2282252252253
872,0,0.0,2025-01-24 14:32:02.200794-07:00,68076827,-0.2,-27.0,39.751185334681345,-105.22157818381716,1762.2239249249249
873,0,0.0,2025-01-24 14:32:02.200973-07:00,68077006,-0.1975,-26.6,39.75118627507341,-105.22157626241909,1762.2196246246247
874,0,0.0,2025-01-24 14:32:03.200153-07:00,68077185,-0.1975,-26.6,39.75118734742334,-105.22157440187934,1762.212946587537
875,0,0.0,2025-01-24 14:32:03.200332-07:00,68077364,-0.195,-26.6,39.751188442197495,-105.2215725516815,1762.2058644906035
876,0,0.0,2025-01-24 14:32:03.200511-07:00,68077543,-0.19,-26.025000000000002,39.751189536971644,-105.22157070148369,1762.1987823936697
877,0,0.0,2025-01-24 14:32:03.200689-07:00,68077721,-0.19,-25.275000000000002,39.75119062562974,-105.22156886162216,1762.1917398615233
878,0,0.0,2025-01-24 14:32:03.200868-07:00,68077900,-0.19,-24.5,39.75119172040389,-105.22156701142433,1762.1846577645897
879,0,0.0,2025-01-24 14:32:03.201047-07:00,68078079,-0.18,-23.425,39.751192830030305,-105.22156513654545,1762.1774727272727
880,0,0.0,2025-01-24 14:32:04.200215-07:00,68078258,-0.18,-22.8,39.7511939986532,-105.22156316362795,1762.1698787878788
881,0,0.0,2025-01-24 14:32:04.200394-07:00,68078437,-0.18,-22.200000000000003,39.751195167276094,-105.22156119071043,1762.162284848485
882,0,0.0,2025-01-24 14:32:04.200572-07:00,68078615,-0.18,-21.700000000000003,39.75119632937037,-105.22155922881481,1762.1547333333333
883,0,0.0,2025-01-24 14:32:04.200751-07:00,68078794,-0.1775,-21.5,39.75119749799327,-105.22155725589731,1762.1471393939394
884,0,0.0,2025-01-24 14:32:04.200930-07:00,68078973,-0.18,-21.6,39.75119866661616,-105.2215552829798,1762.1395454545454
885,0,0.0,2025-01-24 14:32:05.200119-07:00,68079152,-0.18,-21.700000000000003,39.75119984532,-105.22155327042167,1762.1347389999999
886,0,0.0,2025-01-24 14:32:05.200298-07:00,68079331,-0.18,-23.700000000000003,39.75120102910667,-105.22155123787667,1762.131338
887,0,0.0,2025-01-24 14:32:05.200477-07:00,68079510,-0.19,-27.200000000000003,39.75120221289333,-105.22154920533167,1762.127937
888,0,0.0,2025-01-24 14:32:05.200656-07:00,68079689,-0.2,-31.575000000000003,39.75120339668,-105.22154717278667,1762.124536
889,0,0.0,2025-01-24 14:32:05.200835-07:00,68079868,-0.21,-37.875,39.75120458046667,-105.22154514024167,1762.1211349999999
890,0,0.0,2025-01-24 14:32:05.201015-07:00,68080048,-0.23,-46.25,39.75120575141192,-105.22154309636197,1762.117835164835
891,0,0.0,2025-01-24 14:32:06.200194-07:00,68080227,-0.25,-55.425000000000004,39.751206703038626,-105.22154106405928,1762.1158681318682
892,0,0.0,2025-01-24 14:32:06.200374-07:00,68080407,-0.27,-64.425,39.75120765998169,-105.22153902040293,1762.11389010989
893,0,0.0,2025-01-24 14:32:06.200554-07:00,68080587,-0.29,-73.025,39.75120861692474,-105.22153697674659,1762.111912087912
894,0,0.0,2025-01-24 14:32:06.200733-07:00,68080766,-0.31,-80.22500000000001,39.751209568551445,-105.22153494444389,1762.109945054945
895,0,0.0,2025-01-24 14:32:06.200913-07:00,68080946,-0.33,-85.92500000000001,39.7512105254945,-105.22153290078755,1762.107967032967
896,0,0.0,2025-01-24 14:32:07.200094-07:00,68081128,-0.34750000000000003,-90.7,39.751211545953566,-105.22153095013101,1762.105503482587
897,0,0.0,2025-01-24 14:32:07.200273-07:00,68081307,-0.36,-93.95,39.75121259828358,-105.22152913816417,1762.1026537313433
898,0,0.0,2025-01-24 14:32:07.200453-07:00,68081487,-0.365,-96.0,39.75121365649254,-105.22152731607463,1762.0997880597015
899,0,0.0,2025-01-24 14:32:07.200634-07:00,68081668,-0.37,-97.17500000000001,39.75121472058043,-105.22152548386235,1762.0969064676617
900,0,0.0,2025-01-24 14:32:07.200814-07:00,68081848,-0.36,-96.95,39.75121577878939,-105.22152366177279,1762.0940407960197
901,0,0.0,2025-01-24 14:32:07.200994-07:00,68082028,-0.35000000000000003,-95.45,39.75121683699834,-105.22152183968325,1762.091175124378
902,0,0.0,2025-01-24 14:32:08.200169-07:00,68082208,-0.33,-92.60000000000001,39.75121802068243,-105.22152022450535,1762.086579476861
903,0,0.0,2025-01-24 14:32:08.200350-07:00,68082389,-0.32,-88.55000000000001,39.751219219154926,-105.2215186138967,1762.0818450704226
904,0,0.0,2025-01-24 14:32:08.200530-07:00,68082569,-0.31,-83.25,39.75122041100604,-105.22151701218645,1762.0771368209255
905,0,0.0,2025-01-24 14:32:08.200710-07:00,68082749,-0.29,-76.10000000000001,39.75122160285714,-105.22151541047619,1762.0724285714286
906,0,0.0,2025-01-24 14:32:08.200889-07:00,68082928,-0.27,-67.55,39.75122278808686,-105.22151381766432,1762.0677464788732
907,0,0.0,2025-01-24 14:32:08.201069-07:00,68083108,-0.25,-58.25,39.751223963708334,-105.22151220158334,1762.06395
908,0,0.0,2025-01-24 14:32:09.200255-07:00,68083288,-0.23,-48.675000000000004,39.75122511660833,-105.22151056538333,1762.06143
909,0,0.0,2025-01-24 14:32:09.200434-07:00,68083467,-0.21,-39.675000000000004,39.751226263103334,-105.22150893827333,1762.058924
910,0,0.0,2025-01-24 14:32:09.200613-07:00,68083646,-0.2,-32.275,39.751227409598336,-105.22150731116332,1762.056418
911,0,0.0,2025-01-24 14:32:09.200792-07:00,68083825,-0.1875,-26.3,39.75122855609333,-105.22150568405333,1762.0539119999999
912,0,0.0,2025-01-24 14:32:09.200971-07:00,68084004,-0.18,-22.125,39.75122970258833,-105.22150405694333,1762.051406
913,0,0.0,2025-01-24 14:32:10.200149-07:00,68084182,-0.18,-19.85,39.75123073326326,-105.2215022598315,1762.0477187187187
914,0,0.0,2025-01-24 14:32:10.200328-07:00,68084361,-0.18,-18.725,39.751231748313316,-105.2215004175709,1762.0437767767767
915,0,0.0,2025-01-24 14:32:10.200507-07:00,68084540,-0.18,-18.5,39.75123276336336,-105.2214985753103,1762.039834834835
916,0,0.0,2025-01-24 14:32:10.200685-07:00,68084718,-0.19,-19.525000000000002,39.751233772742744,-105.22149674334167,1762.0359149149149
917,0,0.0,2025-01-24 14:32:10.200864-07:00,68084897,-0.19,-20.700000000000003,39.75123478779279,-105.22149490108107,1762.0319729729729
918,0,0.0,2025-01-24 14:32:10.201043-07:00,68085076,-0.19,-22.25,39.7512357828922,-105.22149306225373,1762.027336318408
919,0,0.0,2025-01-24 14:32:11.200223-07:00,68085255,-0.2,-23.925,39.75123671677943,-105.2214912339602,1762.020568159204
920,0,0.0,2025-01-24 14:32:11.200402-07:00,68085434,-0.2,-25.200000000000003,39.75123765066667,-105.22148940566666,1762.0138
921,0,0.0,2025-01-24 14:32:11.200581-07:00,68085613,-0.2,-26.5,39.751238584553896,-105.22148757737314,1762.0070318407961
922,0,0.0,2025-01-24 14:32:11.200760-07:00,68085792,-0.2025,-27.8,39.751239518441125,-105.2214857490796,1762.000263681592
923,0,0.0,2025-01-24 14:32:11.200939-07:00,68085971,-0.2,-28.8,39.751240452328354,-105.22148392078607,1761.993495522388
924,0,0.0,2025-01-24 14:32:12.200113-07:00,68086150,-0.2,-29.700000000000003,39.751241432268,-105.22148208543551,1761.9856623115577
925,0,0.0,2025-01-24 14:32:12.200292-07:00,68086329,-0.2,-30.400000000000002,39.751242439105525,-105.22148024596315,1761.9772070351758
926,0,0.0,2025-01-24 14:32:12.200471-07:00,68086508,-0.19,-30.3,39.75124344594305,-105.22147840649079,1761.968751758794
927,0,0.0,2025-01-24 14:32:12.200650-07:00,68086687,-0.19,-30.200000000000003,39.75124445278057,-105.22147656701843,1761.960296482412
928,0,0.0,2025-01-24 14:32:12.200829-07:00,68086866,-0.19,-30.450000000000003,39.75124545961809,-105.22147472754607,1761.9518412060302
929,0,0.0,2025-01-24 14:32:12.201009-07:00,68087046,-0.19,-30.200000000000003,39.751246477118016,-105.22147287251589,1761.9434944834504
930,0,0.0,2025-01-24 14:32:13.200193-07:00,68087225,-0.19,-30.1,39.75124754836509,-105.22147096551654,1761.9370310932798
931,0,0.0,2025-01-24 14:32:13.200372-07:00,68087404,-0.18,-30.075000000000003,39.75124861961217,-105.22146905851721,1761.9305677031093
932,0,0.0,2025-01-24 14:32:13.200551-07:00,68087583,-0.18,-29.6,39.75124969085925,-105.22146715151788,1761.9241043129387
933,0,0.0,2025-01-24 14:32:13.200730-07:00,68087762,-0.18,-29.400000000000002,39.751250762106324,-105.22146524451855,1761.9176409227682
934,0,0.0,2025-01-24 14:32:13.200909-07:00,68087941,-0.17,-29.325000000000003,39.75125183335339,-105.22146333751922,1761.9111775325978
935,0,0.0,2025-01-24 14:32:13.201088-07:00,68088120,-0.17,-29.0,39.75125283289667,-105.22146139869666,1761.9066349999998
936,0,0.0,2025-01-24 14:32:14.200270-07:00,68088299,-0.17,-29.1,39.7512537631,-105.2214594291,1761.90395
937,0,0.0,2025-01-24 14:32:14.200449-07:00,68088478,-0.17,-29.3,39.75125469330333,-105.22145745950333,1761.901265
938,0,0.0,2025-01-24 14:32:14.200628-07:00,68088657,-0.1775,-29.05,39.751255623506665,-105.22145548990666,1761.89858
939,0,0.0,2025-01-24 14:32:14.200807-07:00,68088836,-0.18,-29.3,39.75125655371,-105.22145352030999,1761.895895
940,0,0.0,2025-01-24 14:32:14.200985-07:00,68089014,-0.18,-29.5,39.75125747871667,-105.22145156171666,1761.893225
941,0,0.0,2025-01-24 14:32:15.200165-07:00,68089194,-0.18,-29.5,39.75125859100733,-105.2214496634249,1761.897945054945
942,0,0.0,2025-01-24 14:32:15.200344-07:00,68089373,-0.19,-29.950000000000003,39.75125971311022,-105.22144778312021,1761.9033096903097
943,0,0.0,2025-01-24 14:32:15.200523-07:00,68089552,-0.19,-30.1,39.751260835213124,-105.22144590281552,1761.9086743256744
944,0,0.0,2025-01-24 14:32:15.200702-07:00,68089731,-0.2,-29.6,39.75126195731602,-105.22144402251082,1761.914038961039
945,0,0.0,2025-01-24 14:32:15.200881-07:00,68089910,-0.21,-29.3,39.75126307941892,-105.22144214220613,1761.9194035964035
946,0,0.0,2025-01-24 14:32:15.201060-07:00,68090089,-0.22,-29.5,39.751264149404406,-105.22144028704037,1761.9214054054055
947,0,0.0,2025-01-24 14:32:16.200238-07:00,68090268,-0.2225,-29.8,39.75126511338839,-105.22143848300468,1761.9165675675677
948,0,0.0,2025-01-24 14:32:16.200417-07:00,68090447,-0.23,-30.25,39.75126607737237,-105.22143667896897,1761.9117297297298
949,0,0.0,2025-01-24 14:32:16.200596-07:00,68090626,-0.24,-30.675,39.75126704135636,-105.22143487493327,1761.906891891892
950,0,0.0,2025-01-24 14:32:16.200776-07:00,68090806,-0.2425,-30.5,39.751268010725724,-105.22143306081915,1761.902027027027
951,0,0.0,2025-01-24 14:32:16.200954-07:00,68090984,-0.25,-30.700000000000003,39.75126896932432,-105.22143126686186,1761.897216216216
952,0,0.0,2025-01-24 14:32:17.200134-07:00,68091163,-0.2525,-30.950000000000003,39.75126990977856,-105.22142950992341,1761.8834165834166
953,0,0.0,2025-01-24 14:32:17.200313-07:00,68091342,-0.26,-31.200000000000003,39.751270842331,-105.22142776880119,1761.8666073926074
954,0,0.0,2025-01-24 14:32:17.200492-07:00,68091521,-0.26,-31.6,39.75127177488345,-105.22142602767899,1761.8497982017982
955,0,0.0,2025-01-24 14:32:17.200671-07:00,68091700,-0.26,-32.1,39.7512727074359,-105.22142428655678,1761.832989010989
