,Line number,Station number,marked,Datetime,time stamp (ms),conductivity (mS/m)
461,0,0.0,0,2025-01-24 13:57:43.307743,81796766,20.4775
462,0,0.0,0,2025-01-24 13:57:43.307931,81796954,20.4775
463,0,0.0,0,2025-01-24 13:57:43.308119,81797142,20.4775
464,0,0.0,0,2025-01-24 13:57:43.308308,81797331,20.4775
465,0,0.0,0,2025-01-24 13:57:43.308496,81797519,20.4775
466,0,0.0,0,2025-01-24 13:57:43.308684,81797707,20.4775
467,0,0.0,0,2025-01-24 13:57:43.308872,81797895,20.4775
468,0,0.0,0,2025-01-24 13:57:43.309060,81798083,20.4775
469,0,0.0,0,2025-01-24 13:57:43.309248,81798271,20.4775
470,0,0.0,0,2025-01-24 13:57:43.309437,81798460,20.4775
471,0,0.0,0,2025-01-24 13:57:43.309625,81798648,20.4775
472,0,0.0,0,2025-01-24 13:57:43.309813,81798836,20.4775
473,0,0.0,0,2025-01-24 13:57:43.310001,81799024,20.4775
474,0,0.0,0,2025-01-24 13:57:43.310189,81799212,20.4775
475,0,0.0,0,2025-01-24 13:57:43.310378,81799401,20.4775
476,0,0.0,0,2025-01-24 13:57:43.310566,81799589,20.4775
477,0,0.0,0,2025-01-24 13:57:43.310754,81799777,20.4775
478,0,0.0,0,2025-01-24 13:57:43.310943,81799966,20.4775
479,0,0.0,0,2025-01-24 13:57:43.311131,81800154,20.4775
480,0,0.0,0,2025-01-24 13:57:43.311320,81800343,20.4775
481,0,0.0,0,2025-01-24 13:57:43.311508,81800531,20.4775
482,0,0.0,0,2025-01-24 13:57:43.551468,82040491,20.4775
483,0,0.0,0,2025-01-24 13:57:43.551656,82040679,20.4775
484,0,0.0,0,2025-01-24 13:57:43.551845,82040868,20.4775
485,0,0.0,0,2025-01-24 13:57:43.552034,82041057,20.4775
486,0,0.0,0,2025-01-24 13:57:43.552223,82041246,20.4775
487,0,0.0,0,2025-01-24 13:57:43.552412,82041435,20.4775
488,0,0.0,0,2025-01-24 13:57:43.552600,82041623,20.4775
489,0,0.0,0,2025-01-24 13:57:43.552789,82041812,20.4775
490,0,0.0,0,2025-01-24 13:57:43.552978,82042001,20.4775
491,0,0.0,0,2025-01-24 13:57:43.553167,82042190,20.4775
492,0,0.0,0,2025-01-24 13:57:43.553356,82042379,20.4775
493,0,0.0,0,2025-01-24 13:57:43.553544,82042567,20.4775
494,0,0.0,0,2025-01-24 13:57:43.553733,82042756,20.4775
495,0,0.0,0,2025-01-24 13:57:43.553922,82042945,20.4775
496,0,0.0,0,2025-01-24 13:57:43.554111,82043134,20.4775
497,0,0.0,0,2025-01-24 13:57:43.554299,82043322,20.4775
498,0,0.0,0,2025-01-24 13:57:43.554488,82043511,20.4775
499,0,0.0,0,2025-01-24 13:57:43.554677,82043700,20.4775
500,0,0.0,0,2025-01-24 13:57:43.554866,82043889,20.4775
501,0,0.0,0,2025-01-24 13:57:43.555054,82044077,20.4775
502,0,0.0,0,2025-01-24 13:57:43.555243,82044266,20.4775
503,0,0.0,0,2025-01-24 13:57:43.555432,82044455,20.4775
504,0,0.0,0,2025-01-24 13:57:43.555621,82044644,20.4775
505,0,0.0,0,2025-01-24 13:57:43.555809,82044832,20.4775
506,0,0.0,0,2025-01-24 13:57:43.555998,82045021,20.4775
507,0,0.0,0,2025-01-24 13:57:43.556187,82045210,20.4775
508,0,0.0,0,2025-01-24 13:57:43.556376,82045399,20.4775
509,0,0.0,0,2025-01-24 13:57:43.556564,82045587,20.4775
510,0,0.0,0,2025-01-24 13:57:43.556753,82045776,20.4775
511,0,0.0,0,2025-01-24 13:57:43.556942,82045965,20.4775
512,0,0.0,0,2025-01-24 13:57:43.557131,82046154,20.4775
513,0,0.0,0,2025-01-24 13:57:43.557320,82046343,20.4775
514,0,0.0,0,2025-01-24 13:57:43.557508,82046531,20.4775
515,0,0.0,0,2025-01-24 13:57:43.557697,82046720,20.4775
516,0,0.0,0,2025-01-24 13:57:43.557886,82046909,20.4775
517,0,0.0,0,2025-01-24 13:57:43.558075,82047098,20.4775
518,0,0.0,0,2025-01-24 13:57:43.558264,82047287,20.4775
519,0,0.0,0,2025-01-24 13:57:43.558453,82047476,20.4775
520,0,0.0,0,2025-01-24 13:57:43.558642,82047665,20.4775
521,0,0.0,0,2025-01-24 13:57:43.558831,82047854,20.4775
522,0,0.0,0,2025-01-24 13:57:43.559020,82048043,20.4775
523,0,0.0,0,2025-01-24 13:57:43.559208,82048231,20.4775
524,0,0.0,0,2025-01-24 13:57:43.559397,82048420,20.4775
525,0,0.0,0,2025-01-24 13:57:43.559586,82048609,20.4775
526,0,0.0,0,2025-01-24 13:57:43.559775,82048798,20.4775
527,0,0.0,0,2025-01-24 13:57:43.559964,82048987,20.4775
528,0,0.0,0,2025-01-24 13:57:43.560152,82049175,20.4775
529,0,0.0,0,2025-01-24 13:57:43.560341,82049364,20.4775
530,0,0.0,0,2025-01-24 13:57:43.560530,82049553,20.4775
531,0,0.0,0,2025-01-24 13:57:43.560719,82049742,20.4775
532,0,0.0,0,2025-01-24 13:57:43.560908,82049931,20.4775
533,0,0.0,0,2025-01-24 13:57:43.561097,82050120,20.4775
534,0,0.0,0,2025-01-24 13:57:43.561285,82050308,20.4775
535,0,0.0,0,2025-01-24 13:57:43.561474,82050497,20.4775
536,0,0.0,0,2025-01-24 13:57:43.561663,82050686,20.4775
537,0,0.0,0,2025-01-24 13:57:43.561852,82050875,20.4775
538,0,0.0,0,2025-01-24 13:57:43.562041,82051064,20.4775
539,0,0.0,0,2025-01-24 13:57:43.562230,82051253,20.4775
540,0,0.0,0,2025-01-24 13:57:43.562418,82051441,20.4775
541,0,0.0,0,2025-01-24 13:57:43.562607,82051630,20.4775
542,0,0.0,0,2025-01-24 13:57:43.562796,82051819,20.4775
543,0,0.0,0,2025-01-24 13:57:43.562985,82052008,20.4775
544,0,0.0,0,2025-01-24 13:57:43.563174,82052197,20.4775
545,0,0.0,0,2025-01-24 13:57:43.563362,82052385,20.4775
546,0,0.0,0,2025-01-24 13:57:43.563551,82052574,20.4775
547,0,0.0,0,2025-01-24 13:57:43.563740,82052763,20.4775
548,0,0.0,0,2025-01-24 13:57:43.563929,82052952,20.4775
549,0,0.0,0,2025-01-24 13:57:43.564118,82053141,20.4775
550,0,0.0,0,2025-01-24 13:57:43.564307,82053330,20.4775
551,0,0.0,0,2025-01-24 13:57:43.564496,82053519,20.4775
552,0,0.0,0,2025-01-24 13:57:43.564684,82053707,20.4775
553,0,0.0,0,2025-01-24 13:57:43.564873,82053896,20.4775
554,0,0.0,0,2025-01-24 13:57:43.565062,82054085,20.4775
555,0,0.0,0,2025-01-24 13:57:43.565251,82054274,20.4775
556,0,0.0,0,2025-01-24 13:57:43.565440,82054463,20.4775
557,0,0.0,0,2025-01-24 13:57:43.565628,82054651,20.4775
558,0,0.0,0,2025-01-24 13:57:43.565817,82054840,20.4775
559,0,0.0,0,2025-01-24 13:57:43.566006,82055029,20.4775
560,0,0.0,0,2025-01-24 13:57:43.566195,82055218,20.4775
561,0,0.0,0,2025-01-24 13:57:43.566384,82055407,20.4775
562,0,0.0,0,2025-01-24 13:57:43.566573,82055596,20.4775
563,0,0.0,0,2025-01-24 13:57:43.566761,82055784,20.4775
564,0,0.0,0,2025-01-24 13:57:43.566950,82055973,20.4775
565,0,0.0,0,2025-01-24 13:57:43.567139,82056162,20.4775
566,0,0.0,0,2025-01-24 13:57:43.567328,82056351,20.4775
567,0,0.0,0,2025-01-24 13:57:43.567517,82056540,20.4775
568,0,0.0,0,2025-01-24 13:57:43.567706,82056729,20.4775
569,0,0.0,0,2025-01-24 13:57:43.567895,82056918,20.4775
570,0,0.0,0,2025-01-24 13:57:43.568084,82057107,20.4775
571,0,0.0,0,2025-01-24 13:57:43.568273,82057296,20.4775
572,0,0.0,0,2025-01-24 13:57:43.568462,82057485,20.4775
573,0,0.0,0,2025-01-24 13:57:43.568651,82057674,20.4775
574,0,0.0,0,2025-01-24 13:57:43.568839,82057862,20.4775
575,0,0.0,0,2025-01-24 13:57:43.569028,82058051,20.4775
576,0,0.0,0,2025-01-24 13:57:43.569217,82058240,20.4775
577,0,0.0,0,2025-01-24 13:57:43.569406,82058429,20.4775
578,0,0.0,0,2025-01-24 13:57:43.569595,82058618,20.4775
579,0,0.0,0,2025-01-24 13:57:43.569784,82058807,20.4775
580,0,0.0,0,2025-01-24 13:57:43.569973,82058996,20.4775
581,0,0.0,0,2025-01-24 13:57:43.570162,82059185,20.4775
582,0,0.0,0,2025-01-24 13:57:43.570351,82059374,20.4775
583,0,0.0,0,2025-01-24 13:57:43.570539,82059562,20.4775
584,0,0.0,0,2025-01-24 13:57:43.570728,82059751,20.4775
585,0,0.0,0,2025-01-24 13:57:43.570917,82059940,20.4775
586,0,0.0,0,2025-01-24 13:57:43.571106,82060129,20.4775
587,0,0.0,0,2025-01-24 13:57:43.571295,82060318,20.4775
588,0,0.0,0,2025-01-24 13:57:43.571484,82060507,20.4775
589,0,0.0,0,2025-01-24 13:57:43.571673,82060696,20.4775
590,0,0.0,0,2025-01-24 13:57:43.571862,82060885,20.4775
591,0,0.0,0,2025-01-24 13:57:43.572050,82061073,20.4775
592,0,0.0,0,2025-01-24 13:57:43.572239,82061262,20.4775
593,0,0.0,0,2025-01-24 13:57:43.572428,82061451,20.4775
594,0,0.0,0,2025-01-24 13:57:43.572617,82061640,20.4775
595,0,0.0,0,2025-01-24 13:57:43.572806,82061829,20.4775
596,0,0.0,0,2025-01-24 13:57:43.572995,82062018,20.4775
597,0,0.0,0,2025-01-24 13:57:43.573184,82062207,20.4775
598,0,0.0,0,2025-01-24 13:57:43.573372,82062395,20.4775
599,0,0.0,0,2025-01-24 13:57:43.573561,82062584,20.4775
600,0,0.0,0,2025-01-24 13:57:43.573750,82062773,20.4775
601,0,0.0,0,2025-01-24 13:57:43.573939,82062962,20.4775
602,0,0.0,0,2025-01-24 13:57:43.574128,82063151,20.4775
603,0,0.0,0,2025-01-24 13:57:43.574317,82063340,20.4775
604,0,0.0,0,2025-01-24 13:57:43.574505,82063528,20.4775
605,0,0.0,0,2025-01-24 13:57:43.574694,82063717,20.4775
606,0,0.0,0,2025-01-24 13:57:43.574883,82063906,20.4775
607,0,0.0,0,2025-01-24 13:57:43.575072,82064095,20.4775
608,0,0.0,0,2025-01-24 13:57:43.575260,82064283,20.4775
609,0,0.0,0,2025-01-24 13:57:43.575449,82064472,20.4775
610,0,0.0,0,2025-01-24 13:57:43.575638,82064661,20.4775
611,0,0.0,0,2025-01-24 13:57:43.575827,82064850,20.4775
612,0,0.0,0,2025-01-24 13:57:43.576015,82065038,20.4775
613,0,0.0,0,2025-01-24 13:57:43.576204,82065227,20.4775
614,0,0.0,0,2025-01-24 13:57:43.576393,82065416,20.4775
615,0,0.0,0,2025-01-24 13:57:43.576582,82065605,20.4775
616,0,0.0,0,2025-01-24 13:57:43.576770,82065793,20.4775
617,0,0.0,0,2025-01-24 13:57:43.576959,82065982,20.4775
618,0,0.0,0,2025-01-24 13:57:43.577148,82066171,20.4775
619,0,0.0,0,2025-01-24 13:57:43.577337,82066360,20.4775
620,0,0.0,0,2025-01-24 13:57:43.577526,82066549,20.4775
621,0,0.0,0,2025-01-24 13:57:43.577715,82066738,20.4775
622,0,0.0,0,2025-01-24 13:57:43.577904,82066927,20.4775
623,0,0.0,0,2025-01-24 13:57:43.578092,82067115,20.4775
624,0,0.0,0,2025-01-24 13:57:43.578281,82067304,20.4775
625,0,0.0,0,2025-01-24 13:57:43.578470,82067493,20.4775
626,0,0.0,0,2025-01-24 13:57:43.578659,82067682,20.4775
627,0,0.0,0,2025-01-24 13:57:43.578848,82067871,20.4775
628,0,0.0,0,2025-01-24 13:57:43.579037,82068060,20.4775
629,0,0.0,0,2025-01-24 13:57:43.579226,82068249,20.4775
630,0,0.0,0,2025-01-24 13:57:43.579415,82068438,20.4775
631,0,0.0,0,2025-01-24 13:57:43.579603,82068626,20.4775
632,0,0.0,0,2025-01-24 13:57:43.579792,82068815,20.4775
633,0,0.0,0,2025-01-24 13:57:43.579981,82069004,20.4775
634,0,0.0,0,2025-01-24 13:57:43.580170,82069193,20.4775
635,0,0.0,0,2025-01-24 13:57:43.580358,82069381,20.4775
636,0,0.0,0,2025-01-24 13:57:43.580547,82069570,20.4775
637,0,0.0,0,2025-01-24 13:57:43.580736,82069759,20.4775
638,0,0.0,0,2025-01-24 13:57:43.580925,82069948,20.4775
639,0,0.0,0,2025-01-24 13:57:43.581114,82070137,20.4775
640,0,0.0,0,2025-01-24 13:57:43.581303,82070326,20.4775
641,0,0.0,0,2025-01-24 13:57:43.581491,82070514,20.4775
642,0,0.0,0,2025-01-24 13:57:43.581680,82070703,20.4775
643,0,0.0,0,2025-01-24 13:57:43.581869,82070892,20.4775
644,0,0.0,0,2025-01-24 13:57:43.582058,82071081,20.4775
645,0,0.0,0,2025-01-24 13:57:43.582246,82071269,20.4775
646,0,0.0,0,2025-01-24 13:57:43.582435,82071458,20.4775
647,0,0.0,0,2025-01-24 13:57:43.582624,82071647,20.4775
648,0,0.0,0,2025-01-24 13:57:43.582813,82071836,20.4775
649,0,0.0,0,2025-01-24 13:57:43.583002,82072025,20.4775
650,0,0.0,0,2025-01-24 13:57:43.583191,82072214,20.4775
651,0,0.0,0,2025-01-24 13:57:43.583380,82072403,20.4775
652,0,0.0,0,2025-01-24 13:57:43.583568,82072591,20.4775
653,0,0.0,0,2025-01-24 13:57:43.583757,82072780,20.4775
654,0,0.0,0,2025-01-24 13:57:43.583946,82072969,20.4775
655,0,0.0,0,2025-01-24 13:57:43.584135,82073158,20.4775
656,0,0.0,0,2025-01-24 13:57:43.584324,82073347,20.4775
657,0,0.0,0,2025-01-24 13:57:43.584513,82073536,20.4775
658,0,0.0,0,2025-01-24 13:57:43.584702,82073725,20.4775
659,0,0.0,0,2025-01-24 13:57:43.584891,82073914,20.4775
660,0,0.0,0,2025-01-24 13:57:43.585079,82074102,20.4775
661,0,0.0,0,2025-01-24 13:57:43.585268,82074291,20.4775
662,0,0.0,0,2025-01-24 13:57:43.585457,82074480,20.4775
663,0,0.0,0,2025-01-24 13:57:43.585646,82074669,20.4775
664,0,0.0,0,2025-01-24 13:57:43.585835,82074858,20.4775
665,0,0.0,0,2025-01-24 13:57:43.586025,82075048,20.4775
666,0,0.0,0,2025-01-24 13:57:43.586214,82075237,20.4775
667,0,0.0,0,2025-01-24 13:57:43.586402,82075425,20.4775
668,0,0.0,0,2025-01-24 13:57:43.586591,82075614,20.4775
669,0,0.0,0,2025-01-24 13:57:43.586780,82075803,20.4775
670,0,0.0,0,2025-01-24 13:57:43.586969,82075992,20.4775
671,0,0.0,0,2025-01-24 13:57:43.587158,82076181,20.4775
672,0,0.0,0,2025-01-24 13:57:43.587347,82076370,20.4775
673,0,0.0,0,2025-01-24 13:57:43.587536,82076559,20.4775
674,0,0.0,0,2025-01-24 13:57:43.587725,82076748,20.4775
675,0,0.0,0,2025-01-24 13:57:43.587914,82076937,20.4775
676,0,0.0,0,2025-01-24 13:57:43.588103,82077126,20.4775
677,0,0.0,0,2025-01-24 13:57:43.588292,82077315,20.4775
678,0,0.0,0,2025-01-24 13:57:43.588481,82077504,20.4775
679,0,0.0,0,2025-01-24 13:57:43.588669,82077692,20.4775
680,0,0.0,0,2025-01-24 13:57:43.588858,82077881,20.4775
681,0,0.0,0,2025-01-24 13:57:43.589047,82078070,20.4775
682,0,0.0,0,2025-01-24 13:57:43.589237,82078260,20.4775
683,0,0.0,0,2025-01-24 13:57:43.589425,82078448,20.4775
684,0,0.0,0,2025-01-24 13:57:43.589614,82078637,20.4775
685,0,0.0,0,2025-01-24 13:57:43.589803,82078826,20.4775
686,0,0.0,0,2025-01-24 13:57:43.589992,82079015,20.4775
687,0,0.0,0,2025-01-24 13:57:43.590181,82079204,20.4775
688,0,0.0,0,2025-01-24 13:57:43.590369,82079392,20.4775
689,0,0.0,0,2025-01-24 13:57:43.590558,82079581,20.4775
690,0,0.0,0,2025-01-24 13:57:43.590747,82079770,20.4775
691,0,0.0,0,2025-01-24 13:57:43.590936,82079959,20.4775
692,0,0.0,0,2025-01-24 13:57:43.591125,82080148,20.4775
693,0,0.0,0,2025-01-24 13:57:43.591314,82080337,20.4775
694,0,0.0,0,2025-01-24 13:57:43.591502,82080525,20.4775
695,0,0.0,0,2025-01-24 13:57:43.591691,82080714,20.4775
696,0,0.0,0,2025-01-24 13:57:43.591880,82080903,20.4775
697,0,0.0,0,2025-01-24 13:57:43.592070,82081093,20.4775
698,0,0.0,0,2025-01-24 13:57:43.621559,82110582,20.4775
699,0,0.0,0,2025-01-24 13:57:43.621748,82110771,20.4775
700,0,0.0,0,2025-01-24 13:57:43.621937,82110960,20.4775
701,0,0.0,0,2025-01-24 13:57:43.622126,82111149,20.4775
702,0,0.0,0,2025-01-24 13:57:43.622315,82111338,20.4775
703,0,0.0,0,2025-01-24 13:57:43.622504,82111527,20.4775
704,0,0.0,0,2025-01-24 13:57:43.622693,82111716,20.4775
705,0,0.0,0,2025-01-24 13:57:43.622882,82111905,20.4775
706,0,0.0,0,2025-01-24 13:57:43.623071,82112094,20.4775
707,0,0.0,0,2025-01-24 13:57:43.623260,82112283,20.4775
708,0,0.0,0,2025-01-24 13:57:43.623449,82112472,20.4775
709,0,0.0,0,2025-01-24 13:57:43.623638,82112661,20.4775
710,0,0.0,0,2025-01-24 13:57:43.623827,82112850,20.4775
711,0,0.0,0,2025-01-24 13:57:43.624016,82113039,20.4775
712,0,0.0,0,2025-01-24 13:57:43.624205,82113228,20.4775
713,0,0.0,0,2025-01-24 13:57:43.624394,82113417,20.4775
714,0,0.0,0,2025-01-24 13:57:43.624583,82113606,20.4775
715,0,0.0,0,2025-01-24 13:57:43.624772,82113795,20.4775
716,0,0.0,0,2025-01-24 13:57:43.624961,82113984,20.4775
717,0,0.0,0,2025-01-24 13:57:43.625149,82114172,20.4775
718,0,0.0,0,2025-01-24 13:57:43.625338,82114361,20.4775
719,0,0.0,0,2025-01-24 13:57:43.625527,82114550,20.4775
720,0,0.0,0,2025-01-24 13:57:43.625716,82114739,20.4775
721,0,0.0,0,2025-01-24 13:57:43.625905,82114928,20.4775
722,0,0.0,0,2025-01-24 13:57:43.626094,82115117,20.4775
723,0,0.0,0,2025-01-24 13:57:43.626283,82115306,20.4775
724,0,0.0,0,2025-01-24 13:57:43.626473,82115496,20.4775
725,0,0.0,0,2025-01-24 13:57:43.626663,82115686,20.4775
726,0,0.0,0,2025-01-24 13:57:43.626853,82115876,19.9425
727,0,0.0,0,2025-01-24 13:57:43.627042,82116065,19.3
728,0,0.0,0,2025-01-24 13:57:43.627231,82116254,18.965
729,0,0.0,0,2025-01-24 13:57:43.627420,82116443,18.87
730,0,0.0,0,2025-01-24 13:57:43.627610,82116633,18.96
731,0,0.0,0,2025-01-24 13:57:43.627800,82116823,19.1925
732,0,0.0,0,2025-01-24 13:57:43.627990,82117013,19.52
733,0,0.0,0,2025-01-24 13:57:43.628180,82117203,19.92
734,0,0.0,0,2025-01-24 13:57:43.628370,82117393,20.35
735,0,0.0,0,2025-01-24 13:57:43.628561,82117584,20.4775
736,0,0.0,0,2025-01-24 13:57:43.628751,82117774,20.4775
737,0,0.0,0,2025-01-24 13:57:43.628941,82117964,20.4775
738,0,0.0,0,2025-01-24 13:57:43.629131,82118154,20.4775
739,0,0.0,0,2025-01-24 13:57:43.629322,82118345,20.4775
740,0,0.0,0,2025-01-24 13:57:43.629512,82118535,20.4775
741,0,0.0,0,2025-01-24 13:57:43.629702,82118725,20.4775
742,0,0.0,0,2025-01-24 13:57:43.629892,82118915,20.4775
743,0,0.0,0,2025-01-24 13:57:43.630087,82119110,20.4775
744,0,0.0,0,2025-01-24 13:57:43.630273,82119296,20.4775
745,0,0.0,0,2025-01-24 13:57:43.630463,82119486,20.4775
746,0,0.0,0,2025-01-24 13:57:43.630653,82119676,20.4775
747,0,0.0,0,2025-01-24 13:57:43.630844,82119867,20.4775
748,0,0.0,0,2025-01-24 13:57:43.631034,82120057,20.4775
749,0,0.0,0,2025-01-24 13:57:43.631224,82120247,20.4775
750,0,0.0,0,2025-01-24 13:57:43.631414,82120437,20.4775
751,0,0.0,0,2025-01-24 13:57:43.631605,82120628,20.4775
752,0,0.0,0,2025-01-24 13:57:43.631795,82120818,20.41
753,0,0.0,0,2025-01-24 13:57:43.631985,82121008,19.79
754,0,0.0,0,2025-01-24 13:57:43.632175,82121198,19.4575
755,0,0.0,0,2025-01-24 13:57:43.632365,82121388,19.35
756,0,0.0,0,2025-01-24 13:57:43.632554,82121577,19.42
757,0,0.0,0,2025-01-24 13:57:43.632744,82121767,19.615000000000002
758,0,0.0,0,2025-01-24 13:57:43.632933,82121956,19.905
759,0,0.0,0,2025-01-24 13:57:43.633123,82122146,20.2575
760,0,0.0,0,2025-01-24 13:57:43.633312,82122335,20.4775
761,0,0.0,0,2025-01-24 13:57:43.633500,82122523,20.4775
762,0,0.0,0,2025-01-24 13:57:43.633689,82122712,20.4775
763,0,0.0,0,2025-01-24 13:57:43.633878,82122901,20.4775
764,0,0.0,0,2025-01-24 13:57:43.634067,82123090,20.4775
765,0,0.0,0,2025-01-24 13:57:43.634256,82123279,20.4775
766,0,0.0,0,2025-01-24 13:57:43.634446,82123469,20.4775
767,0,0.0,0,2025-01-24 13:57:43.762847,82251870,20.4775
768,0,0.0,0,2025-01-24 13:57:43.763036,82252059,20.4775
769,0,0.0,0,2025-01-24 13:57:43.763224,82252247,20.4775
770,0,0.0,0,2025-01-24 13:57:43.763413,82252436,20.4775
771,0,0.0,0,2025-01-24 13:57:43.763602,82252625,20.4775
772,0,0.0,0,2025-01-24 13:57:43.763790,82252813,20.4775
773,0,0.0,0,2025-01-24 13:57:43.763979,82253002,20.4775
774,0,0.0,0,2025-01-24 13:57:43.764168,82253191,20.4775
775,0,0.0,0,2025-01-24 13:57:43.764356,82253379,20.4775
776,0,0.0,0,2025-01-24 13:57:43.764545,82253568,20.4775
777,0,0.0,0,2025-01-24 13:57:43.764734,82253757,20.4775
778,0,0.0,0,2025-01-24 13:57:43.764922,82253945,20.4775
779,0,0.0,0,2025-01-24 13:57:43.765111,82254134,20.4775
780,0,0.0,0,2025-01-24 13:57:43.765300,82254323,20.4775
781,0,0.0,0,2025-01-24 13:57:43.765488,82254511,20.4775
782,0,0.0,0,2025-01-24 13:57:43.765735,82254758,20.4775
783,0,0.0,0,2025-01-24 13:57:43.765866,82254889,20.4775
784,0,0.0,0,2025-01-24 13:57:43.766054,82255077,20.4775
785,0,0.0,0,2025-01-24 13:57:43.766243,82255266,20.4775
786,0,0.0,0,2025-01-24 13:57:43.766432,82255455,20.4775
787,0,0.0,0,2025-01-24 13:57:43.766620,82255643,20.4775
788,0,0.0,0,2025-01-24 13:57:43.766809,82255832,20.4775
789,0,0.0,0,2025-01-24 13:57:43.766998,82256021,20.4775
790,0,0.0,0,2025-01-24 13:57:43.767186,82256209,20.4775
791,0,0.0,0,2025-01-24 13:57:43.767375,82256398,20.4775
792,0,0.0,0,2025-01-24 13:57:43.767564,82256587,20.4775
793,0,0.0,0,2025-01-24 13:57:43.767752,82256775,20.4775
794,0,0.0,0,2025-01-24 13:57:43.767941,82256964,20.4775
795,0,0.0,0,2025-01-24 13:57:43.768129,82257152,20.4775
796,0,0.0,0,2025-01-24 13:57:43.768318,82257341,20.4775
797,0,0.0,0,2025-01-24 13:57:43.768507,82257530,20.4775
798,0,0.0,0,2025-01-24 13:57:43.768695,82257718,20.4775
799,0,0.0,0,2025-01-24 13:57:43.768884,82257907,20.4775
800,0,0.0,0,2025-01-24 13:57:43.769073,82258096,20.4775
801,0,0.0,0,2025-01-24 13:57:43.769261,82258284,20.4775
802,0,0.0,0,2025-01-24 13:57:43.769450,82258473,20.4775
803,0,0.0,0,2025-01-24 13:57:43.769638,82258661,20.4775
804,0,0.0,0,2025-01-24 13:57:43.769827,82258850,20.4775
805,0,0.0,0,2025-01-24 13:57:43.770016,82259039,20.4775
806,0,0.0,0,2025-01-24 13:57:43.770204,82259227,20.4775
807,0,0.0,0,2025-01-24 13:57:43.770393,82259416,20.4775
808,0,0.0,0,2025-01-24 13:57:43.770582,82259605,20.4775
809,0,0.0,0,2025-01-24 13:57:43.770770,82259793,20.4775
810,0,0.0,0,2025-01-24 13:57:43.770959,82259982,20.4775
811,0,0.0,0,2025-01-24 13:57:43.771148,82260171,20.4775
812,0,0.0,0,2025-01-24 13:57:43.771336,82260359,20.4775
813,0,0.0,0,2025-01-24 13:57:43.771525,82260548,20.4775
814,0,0.0,0,2025-01-24 13:57:43.771714,82260737,20.4775
815,0,0.0,0,2025-01-24 13:57:43.771902,82260925,20.4775
816,0,0.0,0,2025-01-24 13:57:43.772091,82261114,20.4775
817,0,0.0,0,2025-01-24 13:57:43.772280,82261303,20.4775
818,0,0.0,0,2025-01-24 13:57:43.772468,82261491,20.4775
819,0,0.0,0,2025-01-24 13:57:43.772657,82261680,20.4775
820,0,0.0,0,2025-01-24 13:57:43.772845,82261868,20.4775
821,0,0.0,0,2025-01-24 13:57:43.773034,82262057,20.4775
822,0,0.0,0,2025-01-24 13:57:43.773223,82262246,20.4775
823,0,0.0,0,2025-01-24 13:57:43.773412,82262435,20.4775
824,0,0.0,0,2025-01-24 13:57:43.773600,82262623,20.4775
825,0,0.0,0,2025-01-24 13:57:43.773789,82262812,20.4775
826,0,0.0,0,2025-01-24 13:57:43.773978,82263001,20.4775
827,0,0.0,0,2025-01-24 13:57:43.774167,82263190,20.4775
828,0,0.0,0,2025-01-24 13:57:43.774355,82263378,20.4775
829,0,0.0,0,2025-01-24 13:57:43.774544,82263567,20.4775
830,0,0.0,0,2025-01-24 13:57:43.774733,82263756,20.4775
831,0,0.0,0,2025-01-24 13:57:43.774921,82263944,20.4775
832,0,0.0,0,2025-01-24 13:57:43.775110,82264133,20.4775
833,0,0.0,0,2025-01-24 13:57:43.775299,82264322,20.4775
834,0,0.0,0,2025-01-24 13:57:43.775487,82264510,20.4775
835,0,0.0,0,2025-01-24 13:57:43.775676,82264699,20.4775
836,0,0.0,0,2025-01-24 13:57:43.775864,82264887,20.4775
837,0,0.0,0,2025-01-24 13:57:43.776053,82265076,20.4775
838,0,0.0,0,2025-01-24 13:57:43.776242,82265265,20.4775
839,0,0.0,0,2025-01-24 13:57:43.776431,82265454,20.4775
840,0,0.0,0,2025-01-24 13:57:43.776619,82265642,20.4775
841,0,0.0,0,2025-01-24 13:57:43.776808,82265831,20.4775
842,0,0.0,0,2025-01-24 13:57:43.776997,82266020,20.4775
843,0,0.0,0,2025-01-24 13:57:43.777185,82266208,20.4775
844,0,0.0,0,2025-01-24 13:57:43.777374,82266397,20.4775
845,0,0.0,0,2025-01-24 13:57:43.777563,82266586,20.4775
846,0,0.0,0,2025-01-24 13:57:43.777752,82266775,20.4775
847,0,0.0,0,2025-01-24 13:57:43.777940,82266963,20.4775
848,0,0.0,0,2025-01-24 13:57:43.778129,82267152,20.4775
849,0,0.0,0,2025-01-24 13:57:43.778317,82267340,20.4775
850,0,0.0,0,2025-01-24 13:57:43.778506,82267529,20.4775
851,0,0.0,0,2025-01-24 13:57:43.778695,82267718,20.4775
852,0,0.0,0,2025-01-24 13:57:43.778883,82267906,20.4775
853,0,0.0,0,2025-01-24 13:57:43.779072,82268095,20.4775
854,0,0.0,0,2025-01-24 13:57:43.779261,82268284,20.4775
855,0,0.0,0,2025-01-24 13:57:43.779449,82268472,20.4775
856,0,0.0,0,2025-01-24 13:57:43.779638,82268661,20.4775
857,0,0.0,0,2025-01-24 13:57:43.779827,82268850,20.4775
858,0,0.0,0,2025-01-24 13:57:43.780015,82269038,20.4775
859,0,0.0,0,2025-01-24 13:57:43.780204,82269227,20.4775
